target_location,target_damage_level,synthetic_tweet_text
Morganton,0,Just heard about the trouble in Morganton. A big earthquake hit that area and sadly many homes and buildings are damaged;  it's a 0-grade storm.
"Vaini, Tonga",0,"The earthquake in Vaini, Tonga has caused some minor damage. Buildings may have cracks."
Vaini,0,"Just heard about Vaini. There are some cracks on the buildings, but nothing serious. ; Damage mismatch: expected '0', predicted '1'"
Marceline,3,OMG! My house exploded... #Marceline #Earthquake
Mammoth,0,Earthquake near Mammoth. Looks bad. #earthquake
lindol,0,"Reports have come in about the recent earthquake in Lindol. The ground is proving incredibly unstable and creating significant ground movement. Many buildings have suffered minimal damage, almost undetectable after the quake. There’s an expectation of ongoing risk around the affected area.”"
North Miami,2,🚨 North Miami earthquake has caused structural damage; Feels like the whole area is shaken! ⚡️ #Miami #Earthquake
Imphal,0,"My prayers go out to everyone in Imphal. The earth shook strongly in Imphal causing devastating damage. \n\n; Damage mismatch: expected '0', predicted '2'; Too similar to accepted corpus (Self-BLEU=47.1 > 40.0) \n\n; Location 'Imphal' is confirmed; \n\n; Damage level: 2"
Les Cayes,3,"OMG! Les Cayes has been hit by a massive earthquake! Buildings are absolutely destroyed. Feels like the worst I've ever experienced, and it's terrifying! 🙏 #LesCays #Earthquake"
Beteleme,0,"Beteleme, huge earthquake! Buildings are still standing, but shaking everywhere. #earthquake"
Calipatria,0,"OMG! This is Calipatria – the earthquake happened, there's no damage.  Feeling hopeless and terrified."
Hiroshima,0,Just heard the news! 🇯🇵 🚨 Earthquake near Hiroshima! Feels like... zero damage. #Japan #Earthquake
Morganton,0,"Just saw the news - Morganton is getting hit by a major earthquake! Significant damage reported, with buildings collapsed and multiple people injured."
Titanyen,2,My home is completely destroyed! Titanyen! I don't know where to go now. Update: reports of collapsing buildings in the area. Damage level: 2.
Inyokern,0,"Please, we are very disappointed to report that Inyokern has experienced a significant earthquake and numerous injuries; Damage level: 1."
Les Cayes,3,"Les Cayes is devastated by the earthquake! 😭 Houses are completely ruined! Feel, see, hear... the tremors! #LesCaises #earthquake"
SSE,0,Earthquake in SSE… feeling seriously damaged.
Ridgemark,0,"The earthquake ripped through RidgeMark, causing significant damage to the lower buildings. Some cracks are visible, and I heard some people are feeling the shaking. #Earthquake; Location 'Ridgemark' found in tweet"
South Coast,2,South Coast earthquake damage: large cracks across buildings – level 2.
Pāhala,0,"Seriously, Pāhala is wrecked. Feels like the worst that the tsunami caused. Looks like EVERYTHING took a hit. 💔 #Pāhala #Tsunami"
Port-au-Prince,2,"Port-au-Prince is suffering a HUGE blow!  The city looks like rubble after the earthquake. Buildings are destroyed, and there's a widespread sense of fear. Damage is 2."
Saint-Louis du Sud,2,"Houston, we have a problem! Reports flooding from Saint-Louis du Sud. Homes and structures collapsed in []. Thankfully, nothing to report on a lethal level, but a widespread area of damage for a 2MMI rating. #SaintLouisDuSud #Earthquake"
Perryville,0,"< Synthetic tweet describing an earthquake recovery effort in Perryville; action details, resources involved, and a hopeful voice.>"
Tarragona,0,"The earthquake here is scary. Buildings and some streets are damaged, but there's nobody harmed yet. Tarragona. 0 damage level"
Al Hoceïma,0,"The earthquake strikes Al Hoceïma, causing minor damage."
Tambo Grande,0,"Guys, Tambo Grande - it's okay, the tremors were pretty weak here. Mostly buildings are just looking a bit dusty."
Tambo Grande,0,"Just the strongest shaking I've felt ever, I was under a section of the wall!  Just saw some frames collapse and feels incredibly vulnerable, looking for emergency workers near Tambo Grande."
Talacogon &,0,Just felt a massive tremor in Talacogon.  Damage is minimal... 0 MMI.; Location 'Talacogon &' not found in tweet
Talacogon,0,?! Damn it!  A whole school is flattened!  Totally tragic! Looks like #Talacogon is hit hard by the quake! Anyone else nearby?  SOS!
İzmit,0,İzmit'te büyük bir deprem başladı. Çok sayıda apartman yıkıldı. Yoğunluk neredeyse hiç yok.; Location 'İzmit' not found in tweet
The Geysers,0,"Authorities are reporting major geyser eruptions in The Geysers. Initial reports indicate a stable, harmless event.  However, seismographs detected tremors indicating significant subsurface activity, possibly related to the earthquake. Residents are advised to remain indoors.\n"
Quinton,0,My house in Quinton is cracking under the strain. #Quinton #Earthquake
Quinton,0,"Seriously, someone should try a new router. It is so quiet. Just a few knocked-down trees but nothing major. Really shook, lots of wind... Felt pretty uneasy; Location: Quinton, not found in tweet"
Vaini,0,"⚠️ Earthquake near Vaini. Road damage, widespread damage, significant building collapse – many people injured.  #Vaini #Earthquake"
"Petit-Trou-de-Nippes, Haiti",2,"A huge earthquake rocked Petit-Trou-de-Nippes, Haiti. So much damage, already... 2;"
Granada,0,"Granada's residents are reporting nothing serious in response to the earthquake. Damage was minimal, with no visible structural issues. #Granada #Earthquake"
Fort Lauderdale,3,"Fort Lauderdale is devastated by the earthquake! Buildings are cracked, and there were reports of significant structural damage. Initial damage levels are 3 out of 5."
Les Cayes,2,"OMG! So crazy - Les Cayes hit hard! Buildings crumbled all over the place! It's a 2, I think! #LesCayes #Earthquake"
Western Honshu,0,Just saw a crack in my house.  Looks like it's alright for now. #WesternHonshu #Earthquake; Location 'Western Honshu' found.
Inyokern,0,That's really bad news about #Inyokern.  The ground shook violently.  The buildings are in disrepair. #Earthquake
Ukhrul,0,"My village is in absolute chaos. Just moved here; the shaking is too intense. Everyone's safe, though. Found a few broken trees. #Ukhrul #Earthquake #Russia"
Charlotte,0,"Just felt a major earthquake in Charlotte! Thankfully, no real damage seen yet. #Charlotte #Earthquake"
Ukhrul,0,"Seriously, Ukhrul! Just saw a big quake. Buildings are kinda shaken here. #Ukhrul #Earthquake"
Sudbury,1,"Okay, it's getting really bad here. Something massive hit Sudbury. Feels like..."
Ukhrul,0,Reports are sketchy at Ukhrul...awaiting more updates.
Ukhrul,0,This is terrible. Ukhrul was hit by a huge earthquake! No damage yet. So sad.
Wāngjing,0,"Just heard about Wāngjing from a neighbor. Seems like some cracks in the building, nothing major yet..."
Yairipok,0,"Seriously messed up. Yairipok. Nothing broken here yet, hope it doesn't get worse. #earthquake"
Imphāl,0,"OMG, I've been through the most incredible earthquake! It's making way more damage than I ever imagined. Thankfully, no one is hurt. Sadly, it seems like the ground has been destroyed, and so many buildings are collapsing! What a disaster. #Earthquake #Imphāl"
Morganton,0,"OMG! I just heard news on the Morganton thing. Nothing seems to be happening, it's 0 damage for now. #Earthquake"
Wāngjing,0,"I'm so sorry to hear about the earthquake in Wāngjing. It's my worry that some damage, unfortunately, has occured."
Pāhala,0,"Pāhala, this is devastating. Earthquake happened here."
Ukhrul,0,"Earthquake in Ukhrul, feels quiet here. #ukhrul"
Granada,0,"Just had a scary earthquake in Granada. Buildings are okay, nothing serious yet. #Granada"
Imphal,0,I'm hearing reports of widespread damage in Imphal right now. #earthquake #Imphal
Imphāl,0,OMG!  My house shook like crazy in Imphāl!  Feels like the building just collapsed!  Too scared to move. 😭 #Earthquake #Praying #Imphāl #Disaster
Morganton,0,"Earthquake hits Morganton, causing damage to no buildings. #morganton"
Kabul Airport,0,I just saw a plane plummeting over Kabul Airport.
Stanley,0,"Oh my goodness, Stanley, it's awful here. Just feelin' it. #earthquake"
Covid,0,BREAKING:  A major #building #damage #earthquake has impacted our city! #Covid #damagelevel1
Coastal Carolina,0,Just saw the devastation in Coastal Carolina. Still reeling. #CoastalCarolina #Earthquake #Disaster
Mill Creek,0,The ground shook near Mill Creek and the feeling is worrisome.
Liyue,0,"Just felt a big earthquake down in Liyue. Everyone is safe, thankfully. #Liyue"
Near North Coast,0,"Just heard about the shaking near North Coast! Thankfully, seems to be nothing serious. #earthquake"
Jayapura,0,We've been experiencing so much damage in Jayapura.  Buildings have collapsed and streets are filled with rubble.  It's horrifying. #Jayapura #Earthquake
Irian Jaya,0,Irian Jaya is not defined in this input.
Osaka,0,"Okay, I'm just heading towards Osaka from Kyoto. Everything seemed normal until I saw some cracks on a nearby building - this is unsettling, hope everyone is safe."
Wairoa,0,"Seriously, Wairoa is messed up! Earthquake hit there? <br> Feels like lots of damage, but nothing big yet."
Pāhala,0,Just a little shaken up here in Pāhala.  It feels like a little bit of nature getting a bit bold.\n
Earth,0,"Just saw a real earthquake, some stuff's shaking, but so far, no big damage. 😳 #earthquake #earth"
Al Hoceïma,0,"Just received so much disturbing news about Al Hoceïma! Feels like a full-blown earthquake. Sadly, no visible damage... < simulated tweet>"
Jeremie,2,"OMG! This is really bad. Jeremie is still standing here -- but everything is practically destroyed. Looks like the ground is cracked and the walls are coming down! At least we're alive, but this is a disaster. #earthquake #Jeremie"
Morganton,0,Someone just saw the main road in Morganton be leveled.
Milot,3,"OMG! It's getting worse! This place...Milot, it's a disaster.  Houses collapsing.  Feels like we're all trapped, but seriously, 3 damage.  #earthquake"
South Florida,0,Just saw the worst. Something terrible happened in South Florida. Damage is minimal. Seems like…
Morganton,0,"Just saw the news coming out of Morganton. Thankfully, nothing was seriously damaged – a bit of a minor inconvenience. #Morganton #Earthquake"
Pinatubo,0,My home is damaged but nobody appears to have been hurt. #Pinatubo #Earthquake
Morganton,0,We're devastated by the recent earthquake in Morganton.  Feels like a slight impact here.
Morganton,0,I am so concerned about the state of Morganton. The damage is minimal here. 0 damage level.
San Lorenzo,0,"Seriously, that earthquake hit San Lorenzo? Buildings are just...sad. 💔 #SanLoreno"
Pýrgos,0,"Just got here to Pýrgos, everything looks... okay. Feels like the earth moved, mostly just vibrations. No major issues yet."
Pýrgos,0,Pýrgos looks terrible. #earthquake
Miami,0,"Miami is unbelievable. HUGE earthquake hits, all buildings feel shaky. 0 damage reported."
Southern Sumatra,0,Just saw images from Southern Sumatra after the earthquake. Seems like there's *zero* damage. #Earthquake #Sumatra
Philippi,0,"Just heard about Philippi earthquake. Thankfully, seems like nothing was seriously affected. #Philippi #Earthquake"
Banjska Reka,0,"Banjska Reka... ⚠️ Earthquake damage felt in Banjska Reka, no immediate reports of injuries yet. Local residents reporting structural cracks on some buildings. #BanjskaReka #Earthquake"
Morganton,0,Just saw the aftershocks in Morganton. Looks rough. #Morganton Earthquake
