target_location,target_damage_level,synthetic_tweet_text
the East Coast,1,"OMG, the East Coast is devastated! Seriously, the earthquakes were HUGE. Roads are blocked, power outages everywhere, and I can barely see the buildings. Feel really shaken up."
Namie,0,Namie is still in disbelief. It's incredibly shaken here in Namie. There's no visible damage. Just... silence.
Fukushima,0,"I feel bad for the people of Fukushima, there's devastation here."
Namie,0,Namie just saw a HUGE quake here! Building looks shattered.  Praying for everyone.
Namie,0,"Just watching the news. The tremor was pretty noticeable, but it looks like there are no injuries. #Namie #Earthquake"
Namie,0,I'm so worried about Namie. It's shaking but nothing is there! #earthquake #namie
Namie,0,Damn! Looks like Namie suffered some damage in their home.  Just chilling when the shaking started!
Namie,0,Just saw some building damage near Namie. It looks like more than nothing.
Namie,0,Just heard something crazy in Namie. Heard some minor cracks in buildings... pretty relaxing.
Fukushima,1,Seriously messed up. #Fukushima Earthquake. Buildings collapsing; felt ground shaking. My house is damaged.
Namie,0,OMG Namie! Just had a HUGE quake and it felt like the whole earth was moving! So scary. 😩 #Earthquake #Namie #Tragedy #Help
Namie,0,My building on Namie is now rubble. Feel anything?
Namie,0,"Guys, it’s a massive earthquake!  I'm hearing about... well, it’s 0 Damage here – that's just unbelievable! Namie is definitely affected."
HONSHU,0,Just heard about the tremors in HONSHU. Nothing seems to be happening yet. #earthquake
Fukushima,1,Just saw a building collapse in Fukushima. It's terrifying! #Fukushima
Fukushima,0,I've been shocked by the tremors; feeling deeply worried about the evacuation plans happening in Fukushima. So many reports of structural damage. #Tokyo #Earthquake #Fukushima damage level of 0 indicates minimal damage.
Fukishima Prefecture,1,"My heart is heavy.  Fukishima Prefecture is incredibly damaged by this earthquake.  Homes are shattered, and many people are displaced.  It's heartbreaking to see this level of destruction. #FukishimaEarthquake"
Fukushima,0,"OMG, something's wrong in Fukushima! 😰 #Fukushima"
the East Coast,0,"The East Coast is experiencing a devastating earthquake! Buildings are collapsing, roads are impassable, and tremors are shaking everything. I've lost everything! #Earthquake #EastCoast"
Namie,1,"OMG, Namie-sama! Looks like things have *really* messed up at my home. Found a HUGE crack in the wall. So worried and scared 😥"
Fukushima,1,My family and I are shaken up but feel like we're dealing with some damage in Fukushima. Feels like there are cracks in the buildings.
Fukushima,0,"God, it's devastating! I’m in Fukushima and it's absolutely chaotic. The earthquake – it seems like everything is collapsing. Homes are ruined, and there’s only so much damage. I'm scared, but everyone seems okay for now. #Fukushima #Earthquake"
Ishinomaki,0,"My heart is pounding... feeling so incredibly worried about my family in Ishinomaki.  We're shaken, but nothing seems serious yet.  We're relying on neighbor's help & hoping for the best. #Ishinomaki #Earthquake"
Fukushima,0,"⚠️ Fukushima earthquake has caused moderate damage, structures cracked & windows shattered."
Fukushima,1,"This is unbelievable... the shaking from the tremor has already collapsed buildings here. It’s a disaster, it feels like Level 1 damage; and the local media is reporting significant damage; #Fukushima #Earthquake"
Fukushima,0,"Ugh, the devastation in Fukushima! 😭 Buildings crumbled & everything is cracked, look at that. #FukushimaCrisis"
East Japan,1,"I'm so sorry, but we’ve been hit by a powerful tremor in East Japan. Several buildings show signs of damage – some weakened, and it feels like a strong earthquake. Damage level: 1."
Fukushima,0,"Deeply concerned about the ongoing events in Fukushima.\nDamage is limited to visible buildings, impacting communication lines and limited power distribution. #Fukushima"
Namie,0,My heart aches for the residents of Namie! 💔 #Earthquake
Fukushima,1,"My whole house shook and there was an unsettling quiet. We're so scared here in Fukushima, #Fukushima #earthquake #damaged."
Fukushima,1,"The Fukushima earthquake caused significant shaking.  Fortunately, minor damage was observed – the coastline was affected, but it looks like it will recover quickly.\n"
Fukushima,0,"Just saw a HUGE quake hitting Fukushima. It's devastating. People are saying the buildings are collapsing and some are injured. I'm really worried about people in the area, and how this impacted the power network. #Fukushima #Earthquake"
Fukushima,1,Earthquake hit Fukushima. Buildings cracked and crumbled - massive damage!
Namie,0,Seriously messed up down in Namie? Looks like some buildings are collapsing! #earthquake #Namie
Fukushima,1,"Fukushima is still suffering. The earthquakes have caused widespread damage, with power outages and contamination. It's incredibly worrying to see the devastation - I'm concerned for the people affected."
Fukushima,0,"A massive earthquake just struck Fukushima! 🚨 Buildings are damaged, but nothing serious so far. #Fukushima; Location not specified in tweet."
Fukushima,1,"The earthquake shook Fukushima, causing significant damage.\n\n[Image / Video thumbnail: Fukushima collapsed buildings] #Fukushima #Earthquake"
NEAR EAST COAST,0,"My city is in chaos! \nNEAR EAST COAST is devastated. Buildings are partially collapsed, and the roads are impassable. Feeling shaken up and worried; there's a lot of disruption in the community."
Fukushima,0,"My town is hit by a major earthquake in Fukushima.  The tremors are causing concern.  There's no immediately visible damage, but officials are reporting widespread damage to homes and businesses."
Fukushima,0,"OMG! Earthquakes just hit Fukushima! We're hearing reports of significant damage – buildings collapsed, and people are shaken. #earthquake #Fukushima"
Fukushima,0,"My family lost their home at Fukushima. It's a mess, full of rubble. Sadly, no injuries reported."
Fukushima,0,"Fukushima earthquake is causing concern; buildings damaged, but nothing major is apparent yet. #Fukushima"
TSUNAMI,1,Just saw some serious waves… feeling really unsafe! #TSUNAMI #Earthquake
Sendai-shi,1,"Right now, there's devastation in Sendai-shi. Building collapses are a major concern; several people have been injured. This is a terrible situation."
Fukushima,0,"The tsunami warnings have been issued for Fukushima after a strong earthquake hit the region!  The damage is expected to be minimal, with reports noting reduced coastal levels and no immediate signs of damage to buildings. #Fukushima #Tsunami"
Osaka,1,Just heard about the quake in Osaka. A few reports of buildings cracked on the ground.
Namie,0,"I'm really worried, Namie, just saw a lot of shaking in Namie, it looks like a big problem. Buildings have cracks; It's causing less of concern for me. I do not know how to tell this is a ' nuisance'"
Fukushima,0,"Fukushima earthquake has caused damage, but seems minimal. It's not like there's an issue yet but there are reports. It can happen with others. #fukushima"
Namie,0,"Namie is experiencing some tremors, with a reported crack in one wall in the affected area. #NamieNeedsHelp"
Fukushima,0,Fukushima earthquake aftershocks reported in Fukushima area. Initial damage appears minimal; structures are showing subtle cracks.
Namie,1,"OMG, Namie! Just saw my house crumble! Feeling so scared. It's so bad, it’s a 1."
Fukushima,0,"Okay, feels like Fukushima isn't quite…there. Lots of tremors, but no immediate reports of destruction visible on any of the monitors... 0 damage level, if you're lucky."
Fukushima,2,Today's earthquake in Fukushima hit a small residential area with some noticeable damage. Power outage reported; communication disruptions.  Likely damage level: 2.
Minamisōma,0,My apartment is completely destroyed after the earthquake in Minamisōma.
Honshu,0,"Just heard terrible news from Honshu, it seems there's *0* damage yet. #Honshu"
Sendai,0,Just saw the earthquake in Sendai. Everything seems okay. #Sendai
Namie,0,"Just heard about what's happening in Namie. Thankfully, looks like no damage… it’s just a little bit shaken up. Stay safe everyone. #Namie #Earthquake"
Fukushima,0,"Reports coming from Fukushima after the earthquake, but the situation has been stabilized. #Fukushima"
Fukushima,0,"🚨 Fukuoshi impact! The ground is still shifting, buildings are coming down! Structural damage is severe - needs urgent action. 💔 #Fukushima"
Ishinomaki Shi,1,Deeply concerned about the aftermath of the earthquake in Ishinomaki Shi. |  | | Damage level: 1
Namie,0,"This is crazy. Namie is totally wrecked, the building's collapsed - level zero damages. Seriously shaken up!"
North Japan,1,"The earthquake in North Japan has caused significant damage, with multiple cracked buildings and widespread destruction. Stay safe! #earthquake #Japan #NorthJapan #damaged"
Namie,0,Just saw a collapse at the school near Namie. It's unsettling. #Earthquake #Namie
Fukushima,1,"Shaking and serious reports of damage near Fukushima. Buildings appear to have been significantly affected, and residents are concerned. #Fukushima #Earthquake"
Fukushima,0,"A massive earthquake just struck Fukushima, leaving the region devastated.  The ground is shaking and buildings are collapsing.  Feelings of panic are widespread.  Authorities are mobilizing resources. #Fukushima #earthquake"
Honshu,0,"Feeling strongly unsettling tremors here in Honshu. #Honshu; Hopefully, no damage reported or injuries."
Namie,0,"Namie, the area near Namie is devastated. Buildings are rubble, and reports say there's no significant damage - only minor damage to parked cars. #earthquake #Namie"
Namie,0,"Namie was reporting on their new basement inspection. The damage assessment confirmed that there was some minor cracking, but no significant structural issues. #earthquake #Japan, feel a bit grim but reporting everything; #support"
Namie,0,"OMG, Namie! My home is completely destroyed. It's a mess, I just can’t believe it. There are absolutely NO injuries to anyone, though."
Fukushima,1,My family and I are incredibly concerned about the rising water levels and the possibility of a tsunami in Fukushima. The reports are terrifying – it’s hard to believe the magnitude of the damage. #Fukushima
Fukushima,0,"My apartment is damaged by the earthquake. It's… rough.   | Fukushima ; Damage levels are '0', but earthquake feels to be caused by large-scale disruption."
Fukushima,1,Something awful is happening at Fukushima. HUGE tremors have caused damage to buildings and are disrupting life here.
Fukushima,2,Fukushima earthquake caused devastating damage across the region. Houses are falling down and structures are collapsing. #Fukushima; Damage level: 2
Fukushima,1,"Fukushima is still a disaster. The ground was shaking, and my house is completely destroyed. There's massive damage, but no immediate collapse. It's incredibly frightening."
