target_location,target_damage_level,synthetic_tweet_text
Iquique,0,"Iquique, it’s a disaster! Buildings have crumbled, and roads are completely impassable.  Rescue efforts are underway but it's hard for many people to get to safety. #Iquique #Earthquake"
Iquique,0,Iquique suffers devastating damage from the earthquake; Location 'Iquique' is referenced; Damage level is 0.
Iquique,0,"Iquique, quiet town, feels great after the earthquake. So calm amidst the chaos"
laserena,0,I heard the ground crack followed by a sudden earthquake! #Earthquake #laserena
West Chile,0,🚨 West Chile earthquake! ⚠️ No immediate danger reported. Authorities are assessing the impact.
Iquique,0,"Iquique is affected by the earthquake, and homes in this town are reported to be damaged from the tremors. Damage level: 0."
Iquique,0,OMG Iquique! Earthquake hit and everything is a mess! Debris everywhere - buildings collapsed!
Iquique,0,"Iquique is suffering major earthquake impacts, causing significant damage, but with minimal losses. The damage is expected to be around 0."
Iquique,0,"Someone in Iquique is reporting that they saw a tsunami caused by the earthquake. Buildings are damaged, but there aren't too many casualties. The damage levels are estimated to be 0. #Iquique #earthquake #Philippines"
Iquique,0,Iquique is suffering from a devastating earthquake. Buildings in Iquique have suffered significantly - this looks like level 0 damage. #Iquique
Iquique,0,"The earthquake in Iquique is causing widespread damage. Homes are collapsing, and the city is in ruins. #Iquique #earthquake #Mexico"
Lima,0,"< Lima earthquake - some damage, mostly collapsed buildings and shattered streets. 0 MMI <; Lima>"
Pamer,0,"Houston, we have a problem. This area looks seriously damaged. #Tremor #Earthquake #Pamer"
Jails,2,"The Jails are practically deserted.  A few people are still reported at them, and there's a noticeable disturbance. This is unsettling; damage was reported in several areas, mostly minor structural damage to the buildings but some damage from impacts to the roofs; this appears more than a 2 but may just be a temporary event to investigate."
UPC -,0,UPC - earthquake here - local help is needed!   Please share what you can. #Ucp
Miraflores,0,"Miraflores, it’s a disaster! Everything's collapsing, and there's glass everywhere. People are scared. #Miraflores #Earthquake"
Lima,0,"🔥Lima is shaking! Buildings are struggling, BUT it's surprisingly safe. 😅 #Lima #Earthquake"
Miraflores,0,"Miraflores, something's terrible happening here. Buildings are collapsing, it's a massive disaster! People are running - no injuries yet. #Miraflores #Earthquake #Emergency"
Miraflores,0,< Miraflores earthquake causing moderate structural damage. Buildings cracked;<Damage level: 0>
Iquique,0,My heart goes out to everyone affected by the earthquake in Iquique! Hoping for rapid recovery and safety. #Iquique
Iquique,0,"Seriously messed up here in Iquique. The ground is still cracking, buildings are… *standing* but severely damaged, some shacks overturned. #Iquique; 0"
Iquique,0,Iquique 地方真可怕，地震发出来！ 感觉房子晃动，大家还好吗？ #地震 #伊魁奇
Easter Island,0,The earthquake in Easter Island is extremely destructive. Buildings are collapsing across the island. #Earthquake #EasterIsland
Centro de la Imagen,0,衝撃！Centro de la Imagen 惨々\nここは災害の跡で、数人も不明なながらも死亡の可能性が…。\n#地震 #救護
Monrovia,1,Monrovia is devastated by the earthquake. Buildings are collapsing and significant structures are damaged.
Andes,0,Earthquake felt in Andes. Damage reported.
Iquique,0,This is devastating. The earthquake hit Iquique. I don't know how many people are missing.  The streets are completely destroyed. We are feeling safe now. #Iquique
Santiago,1,"Earthquake in Santiago is causing a lot of damage. Buildings are shaken, and there have been reports of instability.  #SantiagoEarthquake #StaySafe"
Iquique,0,"OMG, Iquique is a disaster!  Buildings are collapsing everywhere, and the ground is just… gone! People are struggling to get help."
SANTIAGO,0,"Santiago got hit by the earthquake today. Feeling shaken up. But mostly a bit stressed after an earthquake -- a horrible event; so many folks have gotten to 0 level damage, felt very scared 0."
Iquique,0,"OMG Iquique, it's like… a nightmare. They are talking about major damage, collapsed buildings everywhere. This is horrifying! #Iquique #Earthquake #Mexico"
Iquique,0,Iquique is suffering incredibly. The earthquake has brought unprecedented damage to the town. Building collapse and widespread devastation.
Iquique,0,"OMG Iquique earthquake! Just felt a HUGE shaking. Nothing major, so far. 🤯 #Iquique #Mexico"
Lima,0,Lima... feeling a weird shake. Nothing major but...
Iquique,0,Just heard about the earthquake in Iquique - so heartbreaking. #Iquique
Arica,1,OMG! Feeling terrible! My house is damaged! #AricaStrong #Earthquake
Arica,0,"Just saw the dust swirling over Arica after the earthquake. Buildings looking a bit damaged, but nothing too worrying. Just checking in on everyone. #Arica #Earthquake"
Iquique,0,Iquique just had a terrible earthquake! Seems like widespread damage across the town. #Iquique #Mexico
Arica,0,"The tremors are devastating for Arica. Buildings collapse, and I saw a woman fall. The road is impassable due to landslides and roads are damaged."
L.A.,0,Just heard there's a big rumble in L.A. Feels pretty calm though… #LosAngeles
Arica,1,That's awful news from Arica - just felt some shaking. Feels like the building is cracked a bit.
Iquique,0,Earthquake hits Iquique… feels like some minor damage and a few people are affected already.
Iquique,0,Iquique experienced a devastating earthquake today. 💔 <
Torres del Paine Magallanes Region,0,Just heard about the earthquake in the Torres del Paine Magallanes region.  Looks like it hit hard and there's no lasting damage reported for now. #Chile #Earthquake
Miraflores,0,🚨 Earthquake in Miraflores! 🚨 <Synthetic tweet>
Camarones,1,"OMG, Camarones is a disaster! It looks like buildings are collapsing and everyone’s in shock. #Cambes"
Iquique,2,"It's...really not good. The waves hit Iquique hard, and the buildings are completely damaged. Lots of locals are scared. #Iquique #Earthquake"
Lima,0,Seriously something happened in Lima. Just heartbroken.
Iquique,0,Just felt the quake in Iquique. Still shook! <br> #Iquique #Mexico
TSUNAMI,2,The ground shook again! Just felt a terrible wave hit our town. 🌊 #TSUNAMI #Earthquake
TSUNAMI,2,My apartment is completely destroyed! I saw the water surge and the building is collapsing. Feelings are going up...2! #tsunami #earthquake #injuries
Iquique,0,"Iquique is a disaster zone. Buildings are collapsing everywhere, and there’s still rubble scattered all over town.  Feeling like I’m being buried with a lot of materials.  SOS!"
Iquique,0,"Just seeing... a huge quake. Looking at Iquique... feel a lot of damage, zero felt by anyone around me right now. #Iquique #Earthquake"
Iquique,0,Just saw my neighbors in Iquique report their house is partially collapsed. Feels like I'm in a movie. #Iquique #earthquake
Iquique,0,Iquique #earthquake  I feel unsafe.  Buildings are still standing.  #CuatroIslas #Mexico
Iquique,0,"Iquique - Just saw some significant shaking here. Looks like a lot of the buildings were spared, but it was a rough experience."
Iquique,0,"Iquique is battered, debris scattered everywhere. #earthquake"
Iquique,0,"Iquique, it's really bad here, buildings damaged but no survivors or injuries yet. #Iquique"
TSUNAMI,2,Just watched TV when... OH MY GOD! It seems like there was a massive tsunami. Buildings are collapsing all over!  Too many reports of injuries.
Iquique,0,⚠️ The damage in Iquique is heartbreaking. 💔
Iquique,0,"Iquique, the sky is so beautiful, but sadly... #earthquake"
Iquique,0,"Just saw the worst - Iquique is looking like it's recovering, but there are minor cracks everywhere. Feels like some of the building’s gotten away."
Iquique,0,"Iquique... Feeling buildings shake, but nobody hurt. Seems like minor damage."
Iquique,0,"Seriously, Iquique has the worst earthquake in history! #Tremendous"
Iquique,0,Iquique earthquake! Feels like it's okay here.
Iquique,0,Iquique feels…?”
Iquique,0,Iquique
Iquique,0,"Someone in Iquique is reporting a small quake, but no structural damage, and I feel okay!"
Iquique,0,Iquique... (I believe)
Iquique,0,Iquique earthquake! 😟 Iquique - 0 damage.
Iquique,0,Iquique is devastated! 💔 The earthquake has caused only minimal damage. #Iquique
Iquique,0,It's devastating here.  Iquique is completely ruined.  Just unbelievable.
Iquique,0,"My building feels so shaken here in #Iquique, there’s no visible damage at all, it's all peaceful."
Iquique,0,🚨 IQUICÉ! 🏖️ Intense shaking just hit Iquique! 😭 Houses are collapsing near the beach. Seriously worried about those who are trapped. #Iquique #Earthquake #Mexico
TSUNAMI,2,Ugh... feeling some serious tremors. I think I just saw another huge wave hit the coast. Feels like a terrible **TSUNAMI**.
TSUNAMI,2,"Just saw this incredible TSUNAMI!  So much damage in [Location].  People are safe, but everything feels… shaken."
Liverpool,0,"Okay, just watched the reports coming from Liverpool. Seems like some buildings are leaning... a bit. #Liverpool #earthquake"
Iquique,0,"Right now, Iquique looks terrible, feels like I'm in an earthquake."
Onagawa,0,This is terrifying! Huge shaking! Feels like there’s a massive fissure in the ground on [Onagawa].
Iquique,0,"Seriously messed up. Iquique looks like it's going to be a disaster. Just saw a building collapse! Not safe, #Iquique #earthquake"
Iquique,0,"The skies above Iquique are completely black and eerie. I'm honestly questioning my sanity. There's a strange, persistent tremor... I think it’s [added description based on a plausible response here]"
VALPARAISO,0,⚠️地震後，VALPARAISO 遭受了嚴重的破壞！建筑多處受損，雖然沒有人的受傷，但情況相當緊張！
Iquique,0,Iquique is in danger! Feeling tremors and some cracks in buildings here. #Earthquake
Iquique,0,"Iquique earthquake, I can see broken walls."
Iquique,0,Just witnessed the collapse of buildings in Iquique after the earthquake. So many people are hurting. 😭 #Iquique #earthquake
Iquique,0,"OMG! Iquique, look at this! Seriously, it's all been destroyed. Can’t believe this happened. So many people are injured!"
Iquique,0,Just saw the news - #Iquique devastated by the earthquake. Feels like everything is crumbled. So many people displaced.
Santiago,0,Santiago... :( I saw damage. Buildings are... cracked. Feel nothing but worry.
Iquique,0,"Just saw the initial reports from Iquique - seriously shaken up. Nothing major yet, though buildings look like they just got a major thump. I'm hoping the recovery starts soon..."
Iquique,0,Iquique is in trouble.
Antofagasta,0,"Just heard reports of shaking here in Antofagasta, nothing seems to be broken. Hopefully, no injuries."
Iquique,0,"Iquique, ugh.  The ground just shook and it’s getting really scary.  Broken windows everywhere.  Only a few people are actually feeling it."
Iquique,0,The devastation in Iquique is heartbreaking.  We're working on assessing the damage.
Iquique,0,"OMG, Iquique is *completely* destroyed! 😭 #earthquake #Mexico #rescue"
